y_true,y_pred
2.43,403.69217
2.73,400.7077
2.62,404.56003
2.83,401.3372
2.95,414.8494
2.98,423.85724
2.79,411.40427
2.75,418.81442
3.02,403.25052
2.86,404.65958
2.82,420.2465
2.87,428.78802
3.12,415.71634
2.92,403.12442
2.87,417.88333
2.29,406.4135
2.3,427.55994
2.31,421.5629
2.28,409.00253
2.13,405.8826
2.11,413.2065
2.13,392.2482
2.27,411.7076
2.38,425.11932
2.4,424.6082
2.49,425.54483
2.38,423.20276
2.56,426.4727
2.6,419.75046
2.75,430.78723
2.86,416.28333
2.87,425.29517
2.73,425.12064
2.73,418.94
2.83,400.287
2.96,405.25845
2.97,400.9243
3.1,402.3471
3.09,418.30814
3.1,421.67883
3.25,415.8027
3.12,403.18127
3.18,421.20428
3.18,418.3635
3.12,403.23618
3.09,395.18796
3.18,412.05692
3.3,433.2922
3.29,430.00888
3.19,422.0061
2.92,421.457
2.94,427.4354
2.82,423.67078
3.28,414.9387
3.27,408.3904
3.35,401.66724
3.44,406.62582
3.42,414.5675
3.41,402.14856
3.33,421.43808
3.37,401.56595
3.59,407.66745
3.48,399.32047
3.04,405.54962
3.37,417.95392
3.8,423.54865
4.3,415.09372
4.38,402.66486
4.35,409.63022
95.44,397.96814
95.96,402.95486
100.52,411.24637
104.29,400.14926
107.68,403.8157
109.52,420.19586
106.34,413.5317
107.86,409.05264
107.79,429.0628
104.54,414.80344
100.41,395.12418
109.24,400.4195
96.95,414.51666
100.26,427.33554
106.55,432.2522
110.48,420.40143
117.88,404.44342
124.34,398.87912
124.44,407.43814
123.83,399.11618
126.78,402.22
129.57,417.4992
131.91,411.01712
131.81,428.01602
134.75,405.25226
130.0,400.59396
124.73,424.60007
133.81,432.0647
139.51,405.39053
138.17,401.691
132.38,399.76218
129.58,407.99323
132.08,419.3621
129.8,290.28564
129.79,177.86389
135.88,85.1166
141.26,82.88563
138.28,80.17892
140.47,78.94684
138.72,77.42216
133.53,74.38135
106.89,75.434044
97.55,73.54635
106.35,74.20837
112.67,75.97973
94.7,74.732086
90.3,75.45223
90.46,80.165306
89.69,80.8576
88.35,81.77849
89.52,83.06737
87.21,81.57973
86.66,79.56407
87.14,83.03316
84.61,83.50592
88.73,83.74246
91.41,83.27642
84.54,82.350426
84.4,67.76122
82.15,72.72344
82.51,84.13625
83.66,86.46759
83.16,81.15888
84.98,70.46152
84.96,76.79065
87.42,79.80609
82.71,69.33574
84.49,80.735565
84.99,87.49993
83.91,87.897644
86.83,84.45385
83.8,83.82616
113.94,80.71646
119.95,64.34127
122.47,67.40624
122.93,70.78209
122.86,75.02377
125.8,73.761665
125.33,71.426476
122.76,73.17082
119.8,76.73513
119.61,78.05163
118.12,76.85126
120.08,79.239845
120.12,82.39446
126.35,78.88459
131.42,78.853096
135.53,80.51503
134.61,81.86593
131.24,80.13806
130.53,85.29417
131.85,85.286865
135.17,79.85122
133.65,81.511345
129.65,82.481285
129.41,83.596375
130.41,81.75999
128.88,86.02219
125.62,78.82016
134.19,81.965645
131.66,83.28718
132.94,87.38277
133.66,83.64654
136.25,80.75074
135.17,80.26623
133.26,75.090485
140.53,81.90511
145.86,76.67463
136.6,69.42438
133.49,70.17642
134.85,71.337845
135.53,71.18819
133.92,77.72384
143.03,80.56721
142.46,86.60642
145.84,86.220436
141.47,85.12062
140.65,81.50861
144.12,77.72956
147.26,71.89339
147.08,81.72268
154.04,85.899925
150.5,74.59779
151.74,67.82334
148.54,74.810104
146.74,78.19813
147.98,68.84985
146.88,78.15863
146.35,86.32015
147.87,84.88364
151.85,82.48114
163.14,83.878044
162.05,85.64326
168.15,78.13444
169.92,82.47642
168.38,90.18838
176.7,88.363045
172.86,71.131645
145.95,74.82063
135.45,79.902214
120.25,73.52751
111.33,87.20424
129.34,87.90639
126.4,86.443535
153.8,85.68144
166.61,77.29116
162.79,80.82943
190.98,84.2918
204.78,88.40979
201.51,89.26652
199.55,88.99547
198.28,82.69572
198.72,85.5357
196.28,81.76906
203.96,67.50749
196.01,83.35392
197.53,81.22926
194.2,86.23064
214.36,71.0402
211.31,92.15525
197.11,93.32197
219.3,92.06645
238.02,91.737755
234.98,92.04337
237.37,92.876854
238.34,93.3121
222.3,86.30188
217.44,71.82752
224.39,73.99489
222.5,71.75325
225.35,76.533745
212.17,79.2922
209.91,83.86372
215.72,87.252884
213.06,88.9674
189.5,89.21426
186.25,93.65475
192.39,97.72382
185.37,98.63499
195.44,98.107796
203.98,97.980515
200.28,99.28663
217.81,98.70406
229.24,102.10329
221.0,88.96126
191.97,97.54459
189.04,101.149155
195.79,103.613304
184.7,103.36204
201.17,99.08657
121.72,104.52112
117.05,106.72332
106.08,106.553764
92.84,105.13685
99.07,107.45735
101.76,101.5022
104.71,102.577156
104.28,103.44405
63.15,105.165215
65.58,105.7745
59.57,98.261116
60.32,100.30761
64.77,101.68798
72.74,102.392204
60.23,91.05363
60.46,96.226295
57.75,96.78296
60.97,98.17585
57.87,100.993935
56.74,102.30715
59.09,101.203415
52.8,104.026955
52.84,105.67333
53.66,104.88543
53.57,96.54089
54.16,97.284744
53.14,97.26322
53.53,99.37945
54.19,91.4892
52.75,75.7146
54.28,77.48216
54.5,72.156136
53.84,69.264626
51.4,75.735565
54.1,77.248245
56.33,79.495
57.81,72.7707
56.63,76.68899
58.75,81.92616
59.4,118.979515
59.49,94.810814
55.34,97.827736
57.47,102.79824
59.29,134.94751
71.05,124.05988
69.96,174.10666
71.45,129.37411
71.75,174.36699
80.07,159.48958
78.65,221.56526
83.16,221.89594
86.41,195.55978
84.66,177.80186
84.32,219.53685
83.0,162.62442
82.05,224.99332
78.83,197.81302
66.08,238.08018
64.98,230.52846
65.02,182.74716
64.36,222.19925
64.68,232.51407
66.03,242.00168
64.43,206.29565
64.4,154.74274
65.92,176.56497
67.37,201.8085
66.64,150.47467
65.94,184.40259
66.85,186.07399
67.12,201.95242
67.27,168.89201
68.47,140.81009
68.98,117.22173
67.69,128.28514
66.27,88.77148
64.98,101.716576
65.84,94.90745
65.29,93.307335
66.81,83.78498
66.77,87.46741
65.57,85.66608
66.86,85.882645
66.91,84.06618
67.28,87.04722
63.46,89.29223
65.41,95.973465
66.91,103.35038
67.0,94.104904
67.32,137.96309
67.86,98.362114
74.58,117.31015
68.39,133.80338
61.2,109.664055
68.74,99.95253
65.96,109.31125
65.39,130.67307
67.5,122.222466
67.09,109.56162
67.65,121.86877
62.87,97.17542
62.29,101.23641
62.4,91.53345
62.7,133.73987
64.55,126.2769
65.5,155.39635
64.98,126.451965
66.61,107.467766
66.09,120.539
67.34,132.6446
62.5,95.37486
62.89,142.0799
60.94,112.99286
63.0,133.57738
63.72,162.87769
65.75,121.01727
64.35,119.14359
63.98,107.14039
66.38,100.66476
63.54,97.66352
64.99,95.94428
71.83,123.9683
73.97,136.13269
74.74,109.53889
74.52,151.92732
75.54,102.67453
75.93,126.187805
75.01,108.35832
75.34,131.80319
77.53,170.36882
75.96,145.11078
78.05,135.5964
78.2,121.327385
77.44,145.09691
80.37,137.38232
77.44,110.38348
82.8,122.3656
75.03,113.65844
75.92,137.36906
87.04,162.583
87.58,151.56078
88.78,198.0307
90.38,135.01114
88.52,146.594
87.65,118.38829
88.64,151.51971
94.88,116.24262
92.14,137.72551
84.96,153.82898
88.56,111.14713
89.43,99.140015
93.64,98.64133
84.87,91.38688
94.51,99.65761
93.45,89.28308
102.46,100.01529
106.97,87.65428
109.09,94.57456
108.42,88.72312
112.03,89.70974
86.51,85.16822
84.61,90.2304
81.7,86.43886
77.34,84.69323
68.14,87.10397
70.27,85.18088
78.37,90.64335
88.84,87.19604
90.24,84.488434
95.32,84.32948
97.42,79.14972
98.68,81.001366
103.88,82.37501
103.69,79.34534
86.31,81.265816
90.18,80.23075
94.46,79.25199
100.37,80.21238
93.54,80.047455
95.28,80.6739
98.07,80.20772
97.94,79.662384
91.94,82.27541
111.7,79.99564
87.38,82.7108
58.5,81.688095
54.03,78.5379
42.75,80.38635
50.75,73.02055
50.66,73.89984
72.11,77.08399
106.22,80.20865
130.48,83.43561
122.97,84.52294
93.7,86.362434
174.81,87.281364
208.4,83.579544
112.06,81.62654
113.47,77.08373
87.06,80.459236
68.75,75.447815
9.65,79.124466
9.82,76.02107
9.78,76.51335
9.67,77.37938
9.63,78.17952
9.53,77.58982
9.57,77.03007
9.55,75.94795
9.36,78.79044
9.39,75.79357
9.4,79.317604
9.67,84.33978
9.65,75.90694
9.7,82.661705
9.69,105.924065
9.75,172.07019
9.8,156.0761
9.73,190.007
9.74,135.58516
9.75,85.93943
9.77,79.63678
9.72,74.95957
9.9,75.053185
10.01,87.10087
10.32,90.33846
9.5,71.7405
9.54,73.69386
9.53,73.20554
9.3,75.12157
10.33,142.27515
10.38,246.7869
10.51,368.199
10.52,397.32718
10.37,411.41925
10.64,415.74545
10.26,409.7421
10.27,421.45953
10.36,425.30057
9.94,412.2034
10.02,404.57724
10.0,397.4088
9.97,405.83957
10.03,402.088
9.74,404.9806
9.78,400.9216
10.04,407.3309
10.28,418.93454
10.25,406.46976
10.41,419.6646
10.07,418.29562
9.62,398.24857
9.54,392.65707
9.41,395.48666
9.94,408.55856
10.11,431.1683
9.93,406.558
9.6,396.892
9.21,405.49512
9.37,400.28622
9.52,414.72498
9.51,409.6568
9.52,404.9638
10.04,424.6926
10.28,418.92273
10.09,411.69617
11.36,431.50003
11.26,416.97293
11.3,425.82834
11.38,406.03848
11.01,419.89847
10.76,426.55252
11.17,416.39468
11.49,396.36127
11.21,402.36075
10.19,410.15125
10.14,404.7717
10.23,427.38757
9.72,425.79703
9.54,421.46335
9.71,410.43488
9.7,402.06406
10.16,407.07312
9.91,419.08347
10.87,425.0679
9.8,424.79105
9.46,412.2861
9.42,408.2048
10.23,414.3543
11.74,399.17856
11.74,397.83322
12.13,407.23526
12.86,394.96594
12.14,398.65652
13.15,409.84323
13.7,406.29666
13.62,408.49692
13.84,425.3096
14.13,418.41177
14.18,403.03226
13.57,407.76987
13.78,423.8782
13.22,430.90585
14.02,419.8052
14.6,427.02118
13.92,426.11777
13.4,413.73428
12.94,416.51987
12.15,402.09723
12.02,403.33633
12.12,405.5572
12.19,396.69318
12.07,425.11862
12.92,414.7628
12.86,427.82526
13.71,398.2153
13.24,399.49045
12.29,406.50668
12.1,397.87982
12.18,405.13242
12.07,415.39346
12.7,399.31708
12.76,405.8118
13.66,412.66055
13.99,400.5845
14.4,410.20074
13.53,418.88565
13.85,423.4353
14.01,414.96506
14.17,429.26855
14.57,397.7651
14.4,402.70724
14.66,422.35587
14.51,420.95316
14.12,425.30908
14.05,427.19308
14.12,415.71603
14.92,411.72498
14.45,405.08017
15.55,404.49933
15.59,396.92072
17.05,404.02466
16.06,397.72794
16.7,419.16293
16.88,423.7294
16.58,419.21396
15.81,410.83548
15.05,411.6229
14.9,400.37192
14.59,401.46957
15.23,396.9746
15.38,402.51648
14.18,409.9592
15.96,423.0657
16.27,408.2402
16.26,406.57388
17.25,400.3682
15.6,400.23026
14.26,412.75528
14.57,399.11435
14.68,420.01294
14.24,416.6959
14.19,425.19095
12.57,406.1065
12.57,400.109
11.89,411.0532
12.61,392.273
12.76,400.99698
13.01,397.50247
13.0,414.15866
12.63,404.89328
13.93,407.58676
14.72,418.70166
14.12,428.523
14.25,423.52277
15.14,424.60858
12.47,413.89163
12.26,401.22427
12.57,418.29135
12.87,418.13443
13.12,394.85657
12.94,406.4039
12.99,355.8925
13.82,386.538
14.66,411.3991
13.53,405.6358
13.7,392.04813
13.94,401.33347
14.37,403.45166
14.33,403.9951
14.65,411.2418
14.41,404.25436
14.16,422.9208
14.31,405.57907
15.06,406.44827
15.2,406.47604
14.33,418.0486
14.65,405.34378
13.29,394.85953
15.27,402.96848
13.63,415.62466
12.88,401.73624
13.38,413.9744
12.58,430.8673
12.35,421.08365
12.28,408.69717
11.77,413.73172
12.21,400.16315
13.06,418.07306
13.24,403.00247
13.54,395.65466
12.95,407.23788
12.23,423.1455
12.04,413.50653
11.87,399.76334
12.12,404.12125
12.46,403.1637
12.26,399.84256
12.45,420.55798
12.19,420.30087
13.36,402.11865
12.62,399.36087
11.07,408.55734
11.06,423.41574
10.35,420.4338
10.2,420.9091
11.64,398.95016
11.51,427.00693
12.06,421.40518
12.78,413.2381
13.09,427.24313
11.74,416.67453
10.07,422.05707
9.98,418.55472
9.16,402.0504
8.99,399.59164
8.95,404.18808
8.99,408.3956
9.11,425.37314
9.1,421.8882
8.96,416.3185
10.12,425.57297
8.04,404.85632
8.27,406.04184
7.67,416.13492
8.31,405.79288
8.31,402.4862
9.03,395.187
9.38,425.39523
10.11,428.84735
10.35,419.12918
10.22,430.09604
10.22,410.13632
10.51,401.75302
10.44,412.09796
10.66,400.81284
9.9,397.749
9.35,408.5649
9.14,428.22852
9.69,422.10593
8.9,422.40952
9.38,426.1329
9.9,417.84573
11.08,424.95047
10.7,408.22028
11.69,414.01334
11.2,424.1425
10.93,399.067
10.4,401.0466
8.99,432.93805
9.32,419.9978
8.7,425.7014
9.26,413.30447
9.73,402.10892
8.6,403.46805
8.1,403.39868
8.29,400.57858
6.71,410.1758
8.46,400.74045
9.75,408.2575
9.65,403.40628
9.52,405.45108
11.15,416.8919
11.25,431.80515
12.76,425.56995
13.54,418.90158
13.25,405.13425
13.22,422.32156
13.23,404.4164
13.63,399.5831
13.09,399.1731
13.01,406.88174
14.07,398.32626
16.19,418.61658
14.94,416.92618
14.28,428.05972
14.2,428.14078
13.89,417.68002
19.56,426.8665
20.78,406.08228
22.17,415.07535
22.32,426.9205
21.04,421.343
17.39,430.7742
17.41,423.2491
18.26,401.22488
18.66,404.7021
22.76,414.3135
14.92,401.82782
9.21,401.5607
9.54,403.8198
8.84,398.52222
8.41,404.944
8.64,414.69217
7.84,415.09268
8.81,403.67963
9.32,410.05676
10.11,425.89926
9.03,411.74814
6.56,392.69846
5.29,396.23398
4.84,414.01685
4.34,414.433
5.18,427.47488
5.18,407.10013
5.79,391.43433
5.62,404.26086
5.76,383.34702
4.66,408.33206
4.0,423.2217
3.16,421.75583
2.78,410.74185
2.68,417.69553
2.71,401.25784
2.48,406.0181
2.61,430.0637
2.83,425.48874
2.78,418.33215
2.59,427.6401
2.6,419.46747
2.49,412.65103
2.23,424.55313
2.08,405.00238
2.07,407.86862
2.0,398.25388
1.75,421.5043
1.92,430.4529
1.94,425.73892
1.85,420.46207
1.87,425.6336
1.72,406.84702
1.55,412.90323
1.61,400.90738
1.57,414.95956
1.62,411.55862
1.61,431.91263
1.67,424.70352
1.51,428.33905
1.58,422.471
1.53,419.1058
1.59,418.62198
1.69,426.33847
1.52,410.98862
1.67,412.0095
1.8,405.9868
1.99,423.4987
2.03,414.67618
1.81,433.19424
1.57,430.79294
1.52,427.34152
1.64,421.321
1.46,427.8995
1.3,423.71585
1.26,411.30923
1.31,418.80792
1.31,420.63657
1.24,423.68567
1.15,435.3798
1.17,430.2592
1.21,418.2102
1.25,419.28146
1.25,406.1481
1.18,410.3194
1.21,419.44846
1.25,432.85587
1.24,410.09372
1.28,425.30115
1.33,402.8304
1.39,408.3024
1.44,429.70657
1.56,400.64108
1.54,403.7188
1.44,399.5054
1.34,413.835
1.43,426.9222
1.39,425.00223
1.4,422.2061
1.22,412.0448
1.58,428.16342
1.58,424.18768
1.68,420.9125
1.6,408.91946
1.82,421.5827
1.96,424.80914
1.53,425.3644
1.28,419.8253
1.27,407.3616
1.38,406.52887
1.14,407.2557
0.860747,425.3257
0.917059,409.59122
0.783268,415.32663
0.770965,398.364
0.715893,404.42892
0.70214,401.8406
0.74789,398.54105
0.802425,403.56552
0.909202,403.29968
0.789589,417.6664
0.804198,425.87683
0.799709,420.8325
0.678784,408.17938
0.937204,419.41397
1.04,416.05557
1.03,430.0847
0.942159,394.86972
0.989301,406.2411
1.01,409.7977
1.37,402.68265
1.09,402.79526
0.973716,414.57004
1.05,433.49518
1.58,426.96347
1.99,422.40378
2.38,408.63812
2.2,426.54166
2.35,423.30466
2.33,419.10754
2.04,429.14053
2.01,418.1421
2.17,424.12527
2.5,413.52097
2.38,404.97583
2.58,404.56927
2.49,405.1838
2.7,424.27896
2.5,410.98984
2.09,428.8404
2.38,414.58743
1.97,396.49734
1.44,401.98566
1.06,415.38828
1.3,421.71246
0.876828,413.3734
0.446365,402.16034
0.392572,400.4482
0.349079,425.28244
0.242912,421.77557
0.224421,407.9337
0.148848,395.6314
0.130999,398.7229
0.128871,406.45712
0.107494,413.9249
0.106642,413.8644
0.100452,425.85593
0.099867,425.0363
0.10425,417.59848
0.106414,402.2813
0.107811,398.89728
0.104067,413.67236
0.107737,401.3386
0.105138,419.81235
0.10587,406.98666
1.87,424.32288
1.87,429.8561
1.96,412.48383
1.82,431.2418
1.74,428.47113
1.56,424.67288
1.7,417.30685
1.54,429.0252
1.25,424.5991
1.3,420.3044
1.55,424.66367
1.74,423.8393
2.07,420.87033
1.66,423.8552
1.83,419.69052
2.29,419.73694
2.59,427.007
2.8,417.50195
3.36,425.4215
3.0,414.70737
3.37,407.03537
4.09,412.4251
2.71,410.2681
1.01,424.27548
40.35,413.38535
41.07,426.45798
42.85,404.30273
40.54,388.29358
41.13,406.561
43.92,409.03262
44.49,424.31647
47.34,423.87247
47.71,418.96896
47.79,414.38077
47.22,429.16818
50.32,426.17465
46.04,413.19077
47.65,404.68326
35.7,403.39804
30.22,408.42776
30.22,426.54767
30.64,406.24326
29.5,403.32315
33.22,406.58896
30.44,399.55646
29.68,403.76508
30.21,418.45694
28.39,406.47928
30.55,405.39413
30.84,431.36685
27.94,428.01468
27.66,382.66037
28.94,390.65005
28.8,338.6144
25.3,393.89713
24.14,327.20813
25.21,333.22705
24.22,324.1001
23.74,260.84387
23.75,284.80667
29.9,285.49728
34.45,250.55612
32.11,265.09613
25.38,292.77866
26.3,276.22412
27.51,350.3395
27.7,345.27774
28.36,345.27725
25.4,375.39322
23.33,361.68784
25.37,353.24332
28.89,378.06436
28.91,368.44745
27.45,410.48685
30.72,404.03745
31.96,358.24454
33.58,393.85724
28.96,418.37698
30.29,388.46194
28.16,361.39163
26.27,411.42343
23.39,423.2512
21.04,406.9659
15.9,418.20364
15.92,423.2216
15.71,411.18637
15.74,387.44412
14.34,370.33395
14.62,367.00754
14.85,399.30725
15.21,408.01535
14.97,389.34915
13.94,393.05643
13.06,399.28275
11.23,418.562
10.33,422.9824
9.66,411.55722
10.32,370.76794
10.42,379.23605
10.71,401.04477
10.79,368.2871
10.39,384.91116
10.15,366.35822
10.79,389.73563
8.85,391.90036
8.92,372.39578
8.71,419.02383
9.92,403.1661
9.37,422.811
10.25,423.73972
11.09,422.09464
8.29,414.756
8.07,408.48605
7.74,422.9656
6.88,419.06113
6.67,413.15845
6.98,400.76718
4.19,412.4934
4.16,422.65506
4.08,425.33414
4.06,431.2393
4.07,427.0236
4.08,422.5451
3.98,419.84113
3.94,406.94528
4.01,409.1059
4.03,408.36716
3.96,417.00766
3.97,425.98917
4.06,414.2159
4.24,420.4598
4.16,434.36252
4.06,420.73434
4.17,409.18552
3.84,402.1486
3.8,412.6021
3.75,403.2236
3.84,418.74698
3.78,435.79242
3.82,425.84256
3.92,431.63342
3.9,429.87903
3.88,423.80215
3.92,429.90338
3.92,433.94
3.8,423.64584
3.77,424.89255
3.8,419.8708
3.83,417.84744
3.83,417.4053
3.85,425.2817
3.84,418.3023
3.81,405.97403
3.78,417.87485
3.77,422.03308
3.76,405.70993
3.79,391.79495
3.83,397.00253
3.79,418.14618
3.81,418.2305
3.77,415.8762
3.72,435.4789
3.76,423.18008
3.79,422.36203
3.78,408.62097
3.8,420.90274
4.02,405.4376
4.04,403.98636
4.04,413.6982
4.04,408.16272
4.06,400.4731
4.08,412.1713
4.09,432.86072
4.08,420.0956
4.08,407.86612
4.02,410.57205
3.85,409.95554
3.85,403.8221
3.86,420.39566
3.83,425.07742
3.71,428.5641
3.79,424.65634
3.84,421.51425
3.84,402.90402
3.9,408.52963
3.89,419.40665
3.86,413.71854
3.84,434.61447
3.94,425.52054
3.9,407.32968
3.93,408.15002
3.9,420.5846
3.89,395.29227
3.96,395.52176
3.85,408.65677
4.59,418.13593
4.3,405.217
3.99,421.0617
3.96,437.9554
3.86,432.71097
4.29,420.8031
4.84,427.2343
4.63,426.70114
4.65,423.82034
4.51,409.35385
4.33,408.59622
4.39,406.50522
4.56,401.05295
4.57,415.79706
4.47,418.28256
4.36,420.59464
4.35,401.666
4.55,410.35867
4.66,400.573
3.71,419.29492
3.65,424.95856
3.66,405.17062
3.66,392.45282
3.68,393.22256
3.7,416.52985
3.63,422.62323
3.62,423.42426
3.62,409.89307
3.65,398.5084
3.66,402.93674
3.64,414.31992
3.68,413.9097
3.69,425.85104
3.69,422.07135
3.62,412.24557
3.54,404.8516
3.53,410.9222
3.9,425.21213
3.92,424.77905
3.95,418.1838
3.91,399.215
3.89,424.78128
3.87,435.68442
3.88,423.11237
3.88,421.8702
3.89,411.28232
3.92,408.02243
3.91,418.64438
3.93,424.23166
3.95,418.76498
3.94,419.7058
3.92,400.19736
3.95,416.24844
3.96,410.9031
3.94,401.80652
4.02,404.32834
3.89,419.19986
3.88,434.9311
3.88,428.89993
3.76,411.66647
3.82,395.072
3.82,407.62076
3.86,402.96198
3.84,420.5911
3.84,416.84302
3.89,422.45834
3.87,411.80087
3.88,412.7084
3.86,405.7049
4.1,404.03653
4.09,405.0538
3.99,398.09552
4.03,408.7676
4.09,418.19736
3.97,423.894
4.02,403.56958
3.96,406.2022
3.9,400.01535
3.87,410.12573
3.92,434.17944
3.89,424.72568
3.81,429.50937
3.78,426.37802
3.8,411.4227
3.84,412.1892
3.91,403.49396
3.89,418.26767
3.87,412.68558
3.9,395.59677
3.91,410.9001
3.76,424.97256
3.82,394.3461
3.8,396.0182
3.82,409.28555
3.84,422.57568
3.86,409.275
3.85,414.3347
3.84,430.199
3.82,413.53302
3.84,432.47427
3.84,427.01508
3.85,421.48746
3.84,408.10748
3.85,424.46988
3.84,426.47458
3.85,421.5399
3.86,409.65063
3.81,398.0512
3.81,415.59802
3.81,408.126
3.77,427.22073
3.84,433.43668
3.84,416.0315
3.83,422.12265
4.04,408.0673
3.81,406.5401
3.81,411.7403
3.81,423.89566
3.83,409.39734
3.82,407.49316
3.82,405.4252
3.86,428.02734
3.97,410.27966
3.97,416.69577
3.99,397.97202
3.97,423.75195
3.97,440.10727
3.98,416.9894
4.01,427.3937
3.89,415.57333
3.82,402.68683
3.83,404.95944
3.8,393.97607
3.8,404.07562
3.76,428.43906
3.74,417.87048
3.74,412.1721
3.83,406.80545
3.8,418.1082
3.86,414.6334
3.93,396.738
3.66,398.7498
3.62,407.84628
3.62,401.41476
3.6,404.3209
3.61,421.9189
3.6,410.2686
3.64,421.19763
3.58,435.28073
3.65,427.35834
3.71,420.3824
3.71,430.09024
3.74,418.7543
3.72,426.0486
3.76,422.75955
3.79,409.809
3.78,401.66287
3.76,411.8812
3.73,396.89606
3.75,413.47128
3.72,435.4092
3.64,423.2582
3.86,407.34494
4.01,422.58975
4.06,393.29947
4.08,398.17548
3.97,407.86307
3.96,419.03836
3.97,401.88718
4.03,410.0941
4.07,403.14966
4.06,411.75125
4.04,428.0792
4.12,423.20212
4.13,413.13293
4.15,430.7628
4.15,418.82544
4.19,393.3705
4.13,402.8295
4.16,404.58194
4.15,415.2626
4.14,423.46323
4.15,419.3606
4.09,410.5405
4.1,405.26337
4.16,408.9263
4.22,418.54984
4.11,406.80063
4.47,404.24442
4.45,410.58618
4.54,404.08267
4.25,409.48865
4.59,406.0048
4.26,424.96497
4.19,409.4349
4.06,420.07312
4.1,415.62473
4.12,420.22556
4.07,439.04587
4.23,425.1403
4.28,408.4575
3.85,397.79294
3.91,404.49033
4.82,392.5056
5.29,409.52963
5.59,420.86478
5.56,423.99435
5.59,407.8096
5.66,429.52023
5.24,428.02557
5.2,428.51883
5.29,415.47348
5.33,420.1296
5.01,421.10287
4.84,402.03403
4.69,417.03958
4.75,439.3351
4.77,403.86935
4.96,397.0233
4.81,401.0876
4.81,405.26932
4.86,410.97214
4.72,402.80557
4.74,422.43344
4.65,425.83438
4.67,417.8278
4.61,405.2003
4.7,418.85434
4.5,429.51913
4.08,425.50415
4.05,425.56705
3.95,414.98895
3.97,406.72
3.93,406.88248
3.95,419.81677
3.88,412.5005
3.83,423.00443
4.0,431.41016
3.98,421.71323
4.01,429.51648
4.06,420.40982
4.01,407.07376
3.93,415.70236
3.86,437.2974
3.88,433.95883
3.82,423.79926
4.06,425.46628
3.94,418.42477
3.95,420.1004
3.82,420.93222
3.71,426.02225
3.75,413.04092
3.74,399.29147
3.68,411.6254
3.71,399.6158
3.66,412.8546
3.81,425.84833
3.79,427.51685
3.89,425.45377
4.05,423.34164
3.81,412.849
3.63,409.05756
3.33,426.04666
3.32,421.73734
3.35,443.56314
3.28,432.4637
3.29,422.10724
3.24,431.131
3.26,426.79428
3.27,420.25742
3.28,409.01645
3.24,399.34363
3.24,410.49478
3.26,393.07095
3.24,409.76324
3.23,429.3053
3.22,427.09692
3.22,428.27313
3.25,419.82248
3.26,429.16342
3.25,426.90067
3.25,416.86014
3.26,425.33505
3.26,412.1944
3.24,409.2978
3.26,419.66977
3.22,426.40433
3.23,416.41702
3.26,407.67868
3.3,428.273
3.23,415.5392
3.23,432.72586
3.22,404.25958
3.24,395.66324
3.23,399.35513
3.2,403.1178
3.21,417.54538
3.18,397.52127
3.17,405.21915
3.31,423.07397
3.31,405.53854
3.31,423.1911
3.3,417.14017
3.31,396.63406
3.29,405.448
3.38,429.18167
3.29,419.08945
3.28,406.72046
3.25,408.22797
3.27,422.93112
3.22,427.82248
3.19,420.2185
3.25,434.23276
3.32,406.9566
3.37,396.1431
3.43,408.28455
3.45,424.97363
3.44,420.0615
3.41,405.69785
3.42,400.5535
3.37,429.1204
3.37,420.89377
3.4,430.53934
3.48,421.73605
3.46,428.45654
3.46,424.17462
3.25,401.5657
3.25,404.57648
3.24,400.86877
3.21,404.84348
3.18,406.4484
3.21,419.75076
3.13,416.6096
3.11,426.4268
3.08,423.84814
3.1,417.00632
3.08,399.94736
3.06,404.77225
3.09,408.57748
3.1,427.50186
3.14,432.04263
3.16,421.07065
3.05,431.02365
3.08,425.10635
3.08,416.98856
3.05,424.72458
3.08,428.43533
3.11,422.62436
3.12,422.66748
3.29,411.10797
3.15,425.45102
3.13,413.88535
3.18,404.53207
3.1,397.14743
3.08,387.26413
3.22,403.89185
3.39,419.7742
3.02,404.37772
3.05,408.58823
3.03,415.5351
3.09,394.77228
3.0,397.88858
3.47,385.61298
3.48,399.11514
3.49,421.79178
3.56,416.7559
3.54,406.56134
3.56,428.2104
3.57,415.24545
3.6,395.05954
3.45,409.551
3.47,433.26498
3.5,419.96854
3.48,410.18335
3.5,421.25827
3.51,401.9681
3.48,397.51724
3.46,408.8544
3.5,398.9977
3.47,407.2922
3.48,418.11798
3.42,407.2142
3.62,410.38663
3.64,422.3588
3.58,432.1512
3.42,417.50687
3.46,411.84378
3.54,421.79135
3.72,397.35675
3.76,406.04968
3.74,422.39404
3.7,407.01755
3.83,400.47073
3.61,405.2297
3.63,423.90506
3.61,399.55142
3.84,382.9437
3.66,397.74396
3.67,426.53955
3.69,426.65732
3.65,414.82767
3.47,404.26407
3.52,400.1079
3.36,407.1439
3.38,417.61356
3.34,412.62155
3.43,405.54117
3.62,429.47208
3.67,420.9935
3.52,404.8481
3.58,402.8727
3.61,423.8852
3.34,414.06345
3.11,426.29428
3.12,453.8289
3.14,457.2972
3.15,449.58282
3.12,457.10544
3.13,442.48636
3.19,449.84274
3.2,429.58676
3.19,428.35257
3.07,438.06412
3.19,449.55182
3.23,410.40033
3.28,419.23398
2.97,438.28937
3.12,429.1462
3.4,419.40256
